DEPTH,TVDSS,GR,RT,NPHI,RHOB,VCALCITE,VQUARTZ,VSH,VCOAL,VORGSH,VGAS,VOIL,VWATER,PHIT,PHIE,SWE,PERM,LITHO,FLUID,Wells
12098.0,11425.3519,83.922,3.6678,,,0.0,0.133427,0.8657,0.0,0.0,,0.0,0.000922,0.000922,0.000922,1.0,0.0,6.0,,SH-15
12098.5,11425.8148,82.891,3.7759,,,0.0,0.147383,0.8519,0.0,0.0,,0.0,0.000737,0.000737,0.000737,1.0,0.0,6.0,,SH-15
12099.0,11426.2777,81.0031,4.0891,,,0.0,0.172163,0.8267,0.0,0.0,,2.8e-05,0.001102,0.001129,0.001129,0.9755,0.0001,6.0,,SH-15
12099.5,11426.7406,72.997,4.8887,,,0.0,0.275813,0.72,0.0,0.0,,0.000209,0.004017,0.004226,0.004226,0.9504,0.0032,1.0,9.0,SH-15
12100.0,11427.2035,63.2748,5.2598,,,0.0,0.397638,0.5903,0.0,0.0,,0.000221,0.011811,0.012032,0.012032,0.9817,0.004,1.0,9.0,SH-15
12100.5,11427.6664,58.3379,5.9216,,,0.0,0.457368,0.5245,0.0,0.0,,0.000886,0.017242,0.018128,0.018128,0.9511,0.0165,1.0,9.0,SH-15
12101.0,11428.1294,49.0979,6.0411,,,0.0,0.564541,0.4013,0.0,0.0,,0.001018,0.033135,0.034154,0.034154,0.9702,0.1459,1.0,9.0,SH-15
12101.5,11428.5923,43.0072,6.3749,,,0.0,0.631447,0.3201,0.0,0.0,,0.002775,0.045682,0.048457,0.048457,0.9427,0.4865,1.0,9.0,SH-15
12102.0,11429.0552,38.9638,7.0342,,,0.0,0.674045,0.2662,0.0,0.0,,0.006814,0.052957,0.059771,0.059771,0.886,0.0976,1.0,9.0,SH-15
12102.5,11429.5182,41.9022,6.9342,,,0.0,0.643238,0.3054,0.0,0.0,,0.005056,0.046343,0.051399,0.051399,0.9016,0.596,1.0,9.0,SH-15
12103.0,11429.9811,53.037,6.5742,,,0.0,0.519641,0.4538,0.0,0.0,,0.002067,0.024466,0.026532,0.026532,0.9221,0.0612,1.0,9.0,SH-15
12103.5,11430.4441,56.3406,6.5601,,,0.0,0.48107,0.4979,0.0,0.0,,0.001853,0.019203,0.021055,0.021055,0.912,0.0276,1.0,9.0,SH-15
12104.0,11430.907,54.8459,6.0652,,,0.0,0.498621,0.4779,0.0,0.0,,0.001074,0.02236,0.023434,0.023434,0.9542,0.0399,1.0,9.0,SH-15
12104.5,11431.37,46.7291,6.924,,,0.0,0.590938,0.3697,0.0,0.0,,0.003633,0.035708,0.039341,0.039341,0.9077,0.2374,1.0,9.0,SH-15
12105.0,11431.833,38.1759,7.8736,,,0.0,0.682167,0.2557,0.0,0.0,,0.010298,0.051856,0.062154,0.062154,0.8343,0.1097,1.0,9.0,SH-15
12105.5,11432.296,37.4686,7.8911,,,0.0,0.689406,0.2462,0.0,0.0,,0.010918,0.053428,0.064346,0.064346,0.8303,0.1216,1.0,9.0,SH-15
12106.0,11432.7589,39.3997,8.1145,,,0.0,0.669525,0.272,0.0,0.0,,0.010151,0.048327,0.058478,0.058478,0.8264,0.0914,1.0,9.0,SH-15
12106.5,11433.2219,41.0899,8.438,,,0.0,0.651834,0.2945,0.0,0.0,,0.009901,0.043733,0.053634,0.053634,0.8154,0.69,1.0,9.0,SH-15
12107.0,11433.6849,35.069,9.4675,,,0.0,0.71361,0.2143,0.0,0.0,,0.01826,0.053877,0.072137,0.072137,0.7469,0.1713,1.0,9.0,SH-15
12107.5,11434.1479,35.886,10.0641,,,0.0,0.705434,0.2251,0.0,0.0,,0.018856,0.050564,0.06942,0.06942,0.7284,0.1527,1.0,9.0,SH-15
12108.0,11434.611,34.8528,11.2174,,,0.0,0.715763,0.2114,0.0,0.0,,0.022946,0.04992,0.072866,0.072866,0.6851,0.1765,1.0,9.0,SH-15
12108.5,11435.074,33.1619,11.6487,,,0.0,0.732435,0.1888,0.0,0.0,,0.026491,0.052249,0.07874,0.07874,0.6636,0.2226,1.0,9.0,SH-15
12109.0,11435.537,31.729,12.0373,,,0.0,0.746335,0.1697,0.0,0.0,,0.029835,0.05411,0.083945,0.083945,0.6446,0.2696,1.0,9.0,SH-15
12109.5,11436.0,31.1306,13.019,,,0.0,0.752077,0.1617,0.0,0.0,,0.033069,0.053113,0.086182,0.086182,0.6163,0.2917,1.0,9.0,SH-15
12110.0,11436.4631,27.137,13.3922,,,0.0,0.78942,0.1085,0.0,0.0,,0.042753,0.059334,0.102087,0.102087,0.5812,6.3269,1.0,9.0,SH-15
12110.5,11436.9261,28.1229,13.415,,,0.0,0.780361,0.1216,0.0,0.0,,0.040402,0.057599,0.098001,0.098001,0.5877,5.4969,1.0,9.0,SH-15
12111.0,11437.3891,28.0461,14.6092,,,0.0,0.78107,0.1206,0.0,0.0,,0.042994,0.055321,0.098315,0.098315,0.5627,5.5578,1.0,9.0,SH-15
12111.5,11437.8522,27.1354,14.8494,,,0.0,0.789434,0.1085,0.0,0.0,,0.045745,0.056348,0.102094,0.102094,0.5519,6.3283,1.0,9.0,SH-15
12112.0,11438.3153,29.0504,14.8451,,,0.0,0.771742,0.134,0.0,0.0,,0.041029,0.053225,0.094253,0.094253,0.5647,4.8064,1.0,9.0,SH-15
12112.5,11438.7783,28.3808,14.917,,,0.0,0.777973,0.1251,0.0,0.0,,0.042751,0.054198,0.096949,0.096949,0.559,5.2965,1.0,9.0,SH-15
12113.0,11439.2414,26.9014,15.2906,,,0.0,0.791569,0.1054,0.0,0.0,,0.047182,0.055898,0.103079,0.103079,0.5423,6.5411,1.0,9.0,SH-15
12113.5,11439.7045,25.9377,15.063,,,0.0,0.800295,0.0925,0.0,0.0,,0.049366,0.057836,0.107202,0.107202,0.5395,7.4866,1.0,9.0,SH-15
12114.0,11440.1676,21.9033,15.2013,,,0.0,0.835693,0.0387,0.0,0.0,,0.062082,0.063513,0.125595,0.125595,0.5057,12.913,1.0,9.0,SH-15
12114.5,11440.6307,20.6994,15.0666,,,0.0,0.845893,0.0227,0.0,0.0,,0.066028,0.06542,0.131448,0.131448,0.4977,15.1053,1.0,9.0,SH-15
12115.0,11441.0938,22.3149,15.1404,,,0.0,0.832167,0.0442,0.0,0.0,,0.060566,0.063067,0.123633,0.123633,0.5101,12.2316,1.0,9.0,SH-15
12115.5,11441.5569,22.4764,14.7338,,,0.0,0.830778,0.0464,0.0,0.0,,0.059169,0.0637,0.122869,0.122869,0.5184,11.9734,1.0,9.0,SH-15
12116.0,11442.02,20.7982,14.2005,,,0.0,0.845062,0.024,0.0,0.0,,0.063713,0.067248,0.130962,0.130962,0.5135,14.9137,1.0,9.0,SH-15
12116.5,11442.4831,21.7341,13.7879,,,0.0,0.837136,0.0365,0.0,0.0,,0.059481,0.066927,0.126409,0.126409,0.5295,13.2033,1.0,9.0,SH-15
12117.0,11442.9462,20.56,13.7587,,,0.0,0.847063,0.0208,0.0,0.0,,0.063492,0.068645,0.132137,0.132137,0.5195,15.3796,1.0,9.0,SH-15
12117.5,11443.4093,22.2705,13.4519,,,0.0,0.832548,0.0436,0.0,0.0,,0.056877,0.066968,0.123845,0.123845,0.5407,12.3042,1.0,9.0,SH-15
12118.0,11443.8725,23.1869,13.2346,,,0.0,0.824632,0.0558,0.0,0.0,,0.05342,0.066121,0.11954,0.11954,0.5531,10.8933,1.0,9.0,SH-15
12118.5,11444.3356,27.1796,12.4195,,,0.0,0.78903,0.1091,0.0,0.0,,0.040382,0.061526,0.101908,0.101908,0.6037,6.2888,1.0,9.0,SH-15
12119.0,11444.7988,27.6237,11.8992,,,0.0,0.784961,0.115,0.0,0.0,,0.038002,0.062054,0.100057,0.100057,0.6202,5.9041,1.0,9.0,SH-15
12119.5,11445.2619,24.3712,12.0016,,,0.0,0.81426,0.0716,0.0,0.0,,0.046654,0.067471,0.114124,0.114124,0.5912,9.2862,1.0,9.0,SH-15
12120.0,11445.7251,23.9757,11.8558,,,0.0,0.817741,0.0663,0.0,0.0,,0.047362,0.068551,0.115914,0.115914,0.5914,9.7972,1.0,9.0,SH-15
12120.5,11446.1883,24.9888,11.8113,,,0.0,0.808787,0.0799,0.0,0.0,,0.044407,0.066956,0.111362,0.111362,0.6012,8.5351,1.0,9.0,SH-15
12121.0,11446.6514,26.2251,12.1315,,,0.0,0.797704,0.0963,0.0,0.0,,0.042028,0.063934,0.105962,0.105962,0.6034,7.1926,1.0,9.0,SH-15
12121.5,11447.1146,26.9751,12.6512,,,0.0,0.790897,0.1063,0.0,0.0,,0.041456,0.061312,0.102768,0.102768,0.5966,6.4734,1.0,9.0,SH-15
12122.0,11447.5778,26.354,12.7377,,,0.0,0.796538,0.0981,0.0,0.0,,0.043236,0.062172,0.105408,0.105408,0.5898,7.0641,1.0,9.0,SH-15
12122.5,11448.041,22.626,12.6989,,,0.0,0.829488,0.0483,0.0,0.0,,0.053795,0.068369,0.122164,0.122164,0.5596,11.7387,1.0,9.0,SH-15
12123.0,11448.5042,19.8216,12.3502,,,0.0,0.853223,0.011,0.0,0.0,,0.062335,0.073488,0.135823,0.135823,0.5411,16.9074,1.0,9.0,SH-15
12123.5,11448.9674,17.7591,12.4772,,,0.0,0.86,0.0,0.0,0.0,,0.06578,0.07422,0.14,0.14,0.5301,18.7658,1.0,9.0,SH-15
12124.0,11449.4306,18.2571,12.2911,,,0.0,0.860001,0.0,0.0,0.0,,0.065222,0.074778,0.139999,0.139999,0.5341,18.7655,1.0,9.0,SH-15
12124.5,11449.8938,20.9665,12.7192,,,0.0,0.843644,0.0262,0.0,0.0,,0.059339,0.070797,0.130136,0.130136,0.544,14.5924,1.0,9.0,SH-15
12125.0,11450.357,23.4021,13.0376,,,0.0,0.822759,0.0587,0.0,0.0,,0.052279,0.066267,0.118546,0.118546,0.559,10.5845,1.0,9.0,SH-15
12125.5,11450.8203,22.6296,13.1542,,,0.0,0.829457,0.0484,0.0,0.0,,0.054982,0.067165,0.122147,0.122147,0.5499,11.733,1.0,9.0,SH-15
12126.0,11451.2835,19.3889,13.1972,,,0.0,0.856802,0.0052,0.0,0.0,,0.066353,0.07166,0.138013,0.138013,0.5192,17.8645,1.0,9.0,SH-15
12126.5,11451.7468,19.3542,13.2695,,,0.0,0.857088,0.0047,0.0,0.0,,0.066681,0.071508,0.138189,0.138189,0.5175,17.9433,1.0,9.0,SH-15
12127.0,11452.21,22.719,13.4084,,,0.0,0.828686,0.0496,0.0,0.0,,0.055338,0.066388,0.121726,0.121726,0.5454,11.5945,1.0,9.0,SH-15
12127.5,11452.6733,23.295,13.4107,,,0.0,0.823692,0.0573,0.0,0.0,,0.053541,0.0655,0.119041,0.119041,0.5502,10.7375,1.0,9.0,SH-15
12128.0,11453.1365,20.8397,13.4415,,,0.0,0.844713,0.0245,0.0,0.0,,0.061717,0.06904,0.130758,0.130758,0.528,14.834,1.0,9.0,SH-15
12128.5,11453.5998,20.4862,13.4268,,,0.0,0.847681,0.0198,0.0,0.0,,0.062934,0.069569,0.132503,0.132503,0.525,15.5266,1.0,9.0,SH-15
12129.0,11454.0631,18.3007,14.0509,,,0.0,0.86,0.0,0.0,0.0,,0.07007,0.06993,0.14,0.14,0.4995,18.766,1.0,9.0,SH-15
12129.5,11454.5263,17.0555,14.0598,,,0.0,0.86,0.0,0.0,0.0,,0.070093,0.069907,0.14,0.14,0.4993,18.766,1.0,9.0,SH-15
12130.0,11454.9896,19.7711,14.2666,,,0.0,0.853642,0.0103,0.0,0.0,,0.067651,0.068427,0.136077,0.136077,0.5029,17.0168,1.0,9.0,SH-15
12130.5,11455.4529,22.8066,14.3309,,,0.0,0.827929,0.0508,0.0,0.0,,0.057237,0.064079,0.121316,0.121316,0.5282,11.4605,1.0,9.0,SH-15
12131.0,11455.9162,24.5585,14.3792,,,0.0,0.812604,0.0741,0.0,0.0,,0.051947,0.061335,0.113282,0.113282,0.5414,9.0524,1.0,9.0,SH-15
12131.5,11456.3795,26.4977,14.5739,,,0.0,0.795237,0.1,0.0,0.0,,0.046914,0.05788,0.104794,0.104794,0.5523,6.9233,1.0,9.0,SH-15
12132.0,11456.8428,27.4626,15.0897,,,0.0,0.786439,0.1128,0.0,0.0,,0.045378,0.055347,0.100726,0.100726,0.5495,6.0411,1.0,9.0,SH-15
12132.5,11457.3062,29.5563,15.7993,,,0.0,0.767002,0.1408,0.0,0.0,,0.041494,0.050754,0.092248,0.092248,0.5502,4.4634,1.0,9.0,SH-15
12133.0,11457.7695,24.9138,16.1093,,,0.0,0.809454,0.0789,0.0,0.0,,0.054271,0.057425,0.111696,0.111696,0.5141,8.6233,1.0,9.0,SH-15
12133.5,11458.2328,20.1416,15.0741,,,0.0,0.850561,0.0152,0.0,0.0,,0.068124,0.066093,0.134217,0.134217,0.4924,16.2293,1.0,9.0,SH-15
12134.0,11458.6961,22.2438,14.2767,,,0.0,0.832777,0.0433,0.0,0.0,,0.058955,0.065016,0.123971,0.123971,0.5244,12.3473,1.0,9.0,SH-15
12134.5,11459.1595,22.5535,13.2943,,,0.0,0.830114,0.0474,0.0,0.0,,0.055596,0.066909,0.122506,0.122506,0.5462,11.852,1.0,9.0,SH-15
12135.0,11459.6228,20.324,12.0016,,,0.0,0.849039,0.0177,0.0,0.0,,0.059502,0.073806,0.133308,0.133308,0.5536,15.854,1.0,9.0,SH-15
12135.5,11460.0862,17.2158,11.5343,,,0.0,0.859999,0.0,0.0,0.0,,0.06283,0.07717,0.14,0.14,0.5512,18.7658,1.0,9.0,SH-15
12136.0,11460.5496,20.2863,9.2728,,,0.0,0.849354,0.0172,0.0,0.0,,0.049469,0.084026,0.133496,0.133496,0.6294,15.9309,1.0,9.0,SH-15
12136.5,11461.0129,36.3181,9.3393,,,0.0,0.701083,0.2309,0.0,0.0,,0.016472,0.051537,0.068009,0.068009,0.7578,0.1436,1.0,9.0,SH-15
12137.0,11461.4763,44.5592,8.8826,,,0.0,0.614702,0.3408,0.0,0.0,,0.008894,0.035615,0.044509,0.044509,0.8002,0.3631,6.0,,SH-15
12137.5,11461.9397,50.5614,8.9241,,,0.0,0.548002,0.4208,0.0,0.0,,0.006358,0.024821,0.031179,0.031179,0.7961,0.1066,6.0,,SH-15
12138.0,11462.4031,49.3814,9.1998,,,0.0,0.56135,0.4051,0.0,0.0,,0.007196,0.026368,0.033564,0.033564,0.7856,0.1374,6.0,,SH-15
12138.5,11462.8665,47.4259,9.4112,,,0.0,0.583221,0.379,0.0,0.0,,0.00838,0.029386,0.037767,0.037767,0.7781,0.2063,6.0,,SH-15
12139.0,11463.3298,45.3299,9.3484,,,0.0,0.606308,0.3511,0.0,0.0,,0.009356,0.03327,0.042627,0.042627,0.7805,0.3129,6.0,,SH-15
12139.5,11463.7933,43.6764,9.2353,,,0.0,0.624253,0.329,0.0,0.0,,0.010103,0.036625,0.046729,0.046729,0.7838,0.4294,6.0,,SH-15
12140.0,11464.2567,44.5084,8.657,,,0.0,0.615253,0.3401,0.0,0.0,,0.00846,0.036175,0.044635,0.044635,0.8105,0.3667,6.0,,SH-15
12140.5,11464.7201,47.5217,8.4145,,,0.0,0.582157,0.3803,0.0,0.0,,0.006653,0.0309,0.037553,0.037553,0.8228,0.2023,6.0,,SH-15
12141.0,11465.1835,50.0172,8.1717,,,0.0,0.554172,0.4136,0.0,0.0,,0.005397,0.026868,0.032265,0.032265,0.8327,0.12,6.0,,SH-15
12141.5,11465.6469,51.8173,8.0381,,,0.0,0.533673,0.4376,0.0,0.0,,0.004704,0.024059,0.028763,0.028763,0.8365,0.0808,6.0,,SH-15
12142.0,11466.1104,48.4674,7.9063,,,0.0,0.571612,0.3929,0.0,0.0,,0.005384,0.030105,0.035489,0.035489,0.8483,0.1665,6.0,,SH-15
12142.5,11466.5738,53.4511,7.35,,,0.0,0.51485,0.4593,0.0,0.0,,0.003336,0.022465,0.025801,0.025801,0.8707,0.0556,6.0,,SH-15
12143.0,11467.0373,59.1951,7.2006,,,0.0,0.447113,0.5359,0.0,0.0,,0.002396,0.014556,0.016952,0.016952,0.8587,0.0131,6.0,,SH-15
12143.5,11467.5007,59.2372,7.151,,,0.0,0.446608,0.5365,0.0,0.0,,0.002341,0.014555,0.016896,0.016896,0.8614,0.0129,6.0,,SH-15
12144.0,11467.9642,55.0377,7.253,,,0.0,0.496378,0.4805,0.0,0.0,,0.002967,0.020153,0.023119,0.023119,0.8717,0.0381,6.0,,SH-15
12144.5,11468.4276,54.4329,7.0663,,,0.0,0.503441,0.4724,0.0,0.0,,0.002772,0.021348,0.02412,0.02412,0.8851,0.0441,6.0,,SH-15
12145.0,11468.8911,55.0034,7.1307,,,0.0,0.496779,0.48,0.0,0.0,,0.002799,0.020377,0.023176,0.023176,0.8792,0.0384,6.0,,SH-15
12145.5,11469.3546,55.0541,7.4237,,,0.0,0.496186,0.4807,0.0,0.0,,0.003198,0.019895,0.023093,0.023093,0.8615,0.0379,6.0,,SH-15
12146.0,11469.8181,50.9629,7.8996,,,0.0,0.543435,0.4262,0.0,0.0,,0.004699,0.025694,0.030393,0.030393,0.8454,0.0977,6.0,,SH-15
12146.5,11470.2816,50.0427,8.1717,,,0.0,0.553883,0.4139,0.0,0.0,,0.005391,0.026823,0.032214,0.032214,0.8326,0.1193,6.0,,SH-15
12147.0,11470.7451,51.0734,8.1781,,,0.0,0.542175,0.4276,0.0,0.0,,0.005111,0.025069,0.030179,0.030179,0.8307,0.0953,6.0,,SH-15
12147.5,11471.2086,50.9012,8.0548,,,0.0,0.544137,0.4253,0.0,0.0,,0.004965,0.025549,0.030513,0.030513,0.8373,0.099,6.0,,SH-15
12148.0,11471.6721,50.3392,8.0088,,,0.0,0.550524,0.4179,0.0,0.0,,0.00504,0.02658,0.03162,0.03162,0.8406,0.1119,6.0,,SH-15
12148.5,11472.1356,49.9492,7.9253,,,0.0,0.554941,0.4127,0.0,0.0,,0.005003,0.0274,0.032403,0.032403,0.8456,0.1217,6.0,,SH-15
12149.0,11472.5991,50.3826,8.0633,,,0.0,0.550032,0.4184,0.0,0.0,,0.005118,0.026416,0.031534,0.031534,0.8377,0.1109,6.0,,SH-15
12149.5,11473.0627,52.4836,7.9199,,,0.0,0.526022,0.4464,0.0,0.0,,0.004373,0.023157,0.02753,0.02753,0.8412,0.0695,6.0,,SH-15
12150.0,11473.5262,52.9599,8.0185,,,0.0,0.520531,0.4528,0.0,0.0,,0.004405,0.022265,0.026671,0.026671,0.8348,0.0623,6.0,,SH-15
12150.5,11473.9897,52.8046,8.0871,,,0.0,0.522323,0.4507,0.0,0.0,,0.004537,0.022412,0.026949,0.026949,0.8316,0.0646,6.0,,SH-15
12151.0,11474.4533,50.538,8.2847,,,0.0,0.548268,0.4205,0.0,0.0,,0.005428,0.025798,0.031226,0.031226,0.8262,0.1072,1.0,9.0,SH-15
12151.5,11474.9168,46.3867,8.5173,,,0.0,0.594715,0.3652,0.0,0.0,,0.007307,0.032823,0.040129,0.040129,0.8179,0.2542,1.0,9.0,SH-15
12152.0,11475.3804,43.9584,9.0166,,,0.0,0.62121,0.3328,0.0,0.0,,0.009505,0.036507,0.046012,0.046012,0.7934,0.4071,1.0,9.0,SH-15
12152.5,11475.844,44.6946,9.5837,,,0.0,0.613231,0.3426,0.0,0.0,,0.010146,0.034028,0.044174,0.044174,0.7703,0.3538,1.0,9.0,SH-15
12153.0,11476.3075,45.2525,9.8745,,,0.0,0.607153,0.35,0.0,0.0,,0.010307,0.032507,0.042814,0.042814,0.7593,0.3177,1.0,9.0,SH-15
12153.5,11476.7711,39.6317,10.3653,,,0.0,0.667113,0.2751,0.0,0.0,,0.015528,0.04227,0.057798,0.057798,0.7313,0.0882,1.0,9.0,SH-15
12154.0,11477.2347,32.6029,11.3078,,,0.0,0.737883,0.1814,0.0,0.0,,0.026671,0.054074,0.080745,0.080745,0.6697,0.24,1.0,9.0,SH-15
12154.5,11477.6983,32.6559,11.6255,,,0.0,0.737368,0.1821,0.0,0.0,,0.027326,0.053228,0.080554,0.080554,0.6608,0.2383,1.0,9.0,SH-15
12155.0,11478.1619,34.9267,11.816,,,0.0,0.715027,0.2124,0.0,0.0,,0.024161,0.048456,0.072617,0.072617,0.6673,0.1747,1.0,9.0,SH-15
12155.5,11478.6255,34.269,12.405,,,0.0,0.721552,0.2036,0.0,0.0,,0.026344,0.048518,0.074862,0.074862,0.6481,0.1914,1.0,9.0,SH-15
12156.0,11479.0891,33.4472,12.507,,,0.0,0.729642,0.1926,0.0,0.0,,0.027882,0.049846,0.077728,0.077728,0.6413,0.2141,1.0,9.0,SH-15
12156.5,11479.5527,34.4786,12.351,,,0.0,0.719477,0.2064,0.0,0.0,,0.025911,0.048231,0.074141,0.074141,0.6505,0.1859,1.0,9.0,SH-15
12157.0,11480.0164,37.5299,12.4094,,,0.0,0.688783,0.2471,0.0,0.0,,0.021698,0.042454,0.064152,0.064152,0.6618,0.1206,1.0,9.0,SH-15
12157.5,11480.48,41.3743,10.9039,,,0.0,0.648831,0.2983,0.0,0.0,,0.014935,0.03791,0.052845,0.052845,0.7174,0.6557,1.0,9.0,SH-15
12158.0,11480.9436,42.7204,10.8443,,,0.0,0.634518,0.3163,0.0,0.0,,0.013689,0.035521,0.04921,0.04921,0.7218,0.5131,1.0,9.0,SH-15
12158.5,11481.4073,42.4419,10.8228,,,0.0,0.637492,0.3126,0.0,0.0,,0.013882,0.036067,0.049949,0.049949,0.7221,0.5401,1.0,9.0,SH-15
12159.0,11481.8709,42.6567,10.7577,,,0.0,0.635199,0.3154,0.0,0.0,,0.013598,0.035781,0.049379,0.049379,0.7246,0.5191,1.0,9.0,SH-15
12159.5,11482.3346,41.8268,10.8765,,,0.0,0.644038,0.3044,0.0,0.0,,0.014492,0.037113,0.051605,0.051605,0.7192,0.6042,1.0,9.0,SH-15
12160.0,11482.7982,43.3717,10.5789,,,0.0,0.627533,0.325,0.0,0.0,,0.012745,0.034766,0.047511,0.047511,0.7317,0.4546,1.0,9.0,SH-15
12160.5,11483.2619,46.201,10.2223,,,0.0,0.596759,0.3627,0.0,0.0,,0.010282,0.030279,0.040561,0.040561,0.7465,0.2637,1.0,9.0,SH-15
12161.0,11483.7256,46.8958,10.2674,,,0.0,0.589096,0.3719,0.0,0.0,,0.00994,0.029021,0.03896,0.03896,0.7449,0.2296,1.0,9.0,SH-15
12161.5,11484.1892,45.8476,10.4879,,,0.0,0.600641,0.358,0.0,0.0,,0.01089,0.030501,0.041391,0.041391,0.7369,0.2828,1.0,9.0,SH-15
12162.0,11484.6529,44.4062,10.4862,,,0.0,0.616362,0.3387,0.0,0.0,,0.011846,0.033042,0.044888,0.044888,0.7361,0.3739,1.0,9.0,SH-15
12162.5,11485.1166,42.2109,10.4099,,,0.0,0.639954,0.3095,0.0,0.0,,0.013359,0.037209,0.050568,0.050568,0.7358,0.5635,1.0,9.0,SH-15
12163.0,11485.5803,42.903,10.557,,,0.0,0.632563,0.3187,0.0,0.0,,0.013069,0.035661,0.04873,0.04873,0.7318,0.496,1.0,9.0,SH-15
12163.5,11486.044,42.3551,10.5915,,,0.0,0.638418,0.3114,0.0,0.0,,0.013562,0.036618,0.050181,0.050181,0.7297,0.5487,1.0,9.0,SH-15
12164.0,11486.5077,39.8151,11.165,,,0.0,0.665202,0.2775,0.0,0.0,,0.016889,0.040373,0.057263,0.057263,0.7051,0.8645,1.0,9.0,SH-15
12164.5,11486.9715,37.0386,11.3392,,,0.0,0.693786,0.2405,0.0,0.0,,0.020345,0.045354,0.065699,0.065699,0.6903,0.1295,1.0,9.0,SH-15
12165.0,11487.4352,33.1021,11.3459,,,0.0,0.733019,0.188,0.0,0.0,,0.025954,0.052999,0.078953,0.078953,0.6713,0.2244,1.0,9.0,SH-15
12165.5,11487.8989,31.8433,11.8072,,,0.0,0.745234,0.1712,0.0,0.0,,0.029169,0.054353,0.083522,0.083522,0.6508,0.2655,1.0,9.0,SH-15
12166.0,11488.3626,36.5398,11.0302,,,0.0,0.698843,0.2339,0.0,0.0,,0.020332,0.046961,0.067293,0.067293,0.6979,0.1391,1.0,9.0,SH-15
12166.5,11488.8264,35.8195,10.9814,,,0.0,0.706102,0.2243,0.0,0.0,,0.021153,0.048485,0.069638,0.069638,0.6962,0.1541,1.0,9.0,SH-15
12167.0,11489.2901,34.4949,11.0113,,,0.0,0.719316,0.2066,0.0,0.0,,0.023047,0.051038,0.074085,0.074085,0.6889,0.1855,1.0,9.0,SH-15
12167.5,11489.7539,33.592,10.8798,,,0.0,0.728222,0.1946,0.0,0.0,,0.024074,0.053143,0.077218,0.077218,0.6882,0.2099,1.0,9.0,SH-15
12168.0,11490.2176,32.1773,10.8999,,,0.0,0.742009,0.1757,0.0,0.0,,0.026388,0.055905,0.082294,0.082294,0.6793,0.254,1.0,9.0,SH-15
12168.5,11490.6814,29.7547,11.0789,,,0.0,0.765135,0.1434,0.0,0.0,,0.031291,0.060178,0.091469,0.091469,0.6579,0.3485,1.0,9.0,SH-15
12169.0,11491.1452,31.3687,11.0932,,,0.0,0.749796,0.1649,0.0,0.0,,0.028287,0.057001,0.085288,0.085288,0.6683,0.2827,1.0,9.0,SH-15
12169.5,11491.609,34.0604,10.8742,,,0.0,0.723612,0.2008,0.0,0.0,,0.023361,0.052222,0.075582,0.075582,0.6909,0.1969,1.0,9.0,SH-15
12170.0,11492.0727,39.5198,10.1711,,,0.0,0.668277,0.2736,0.0,0.0,,0.015243,0.042883,0.058125,0.058125,0.7378,0.0897,1.0,9.0,SH-15
12170.5,11492.5365,41.0572,9.6206,,,0.0,0.652179,0.2941,0.0,0.0,,0.012742,0.040983,0.053725,0.053725,0.7628,0.6941,1.0,9.0,SH-15
12171.0,11493.0003,38.0595,9.7028,,,0.0,0.683362,0.2541,0.0,0.0,,0.015609,0.046902,0.062511,0.062511,0.7503,0.1116,1.0,9.0,SH-15
12171.5,11493.4641,34.4716,9.8536,,,0.0,0.719547,0.2063,0.0,0.0,,0.020169,0.053997,0.074165,0.074165,0.7281,0.1861,1.0,9.0,SH-15
12172.0,11493.9279,33.7392,9.8344,,,0.0,0.726775,0.1965,0.0,0.0,,0.021118,0.055583,0.076702,0.076702,0.7247,0.2058,1.0,9.0,SH-15
12172.5,11494.3918,35.3076,10.1671,,,0.0,0.711229,0.2174,0.0,0.0,,0.0199,0.051436,0.071336,0.071336,0.721,0.1656,1.0,9.0,SH-15
12173.0,11494.8556,37.2098,9.8174,,,0.0,0.692046,0.2428,0.0,0.0,,0.016777,0.04838,0.065157,0.065157,0.7425,0.1263,1.0,9.0,SH-15
12173.5,11495.3194,39.7314,9.6439,,,0.0,0.666074,0.2764,0.0,0.0,,0.013901,0.043606,0.057507,0.057507,0.7583,0.0869,1.0,9.0,SH-15
12174.0,11495.7832,42.7272,9.6323,,,0.0,0.634445,0.3164,0.0,0.0,,0.011524,0.037668,0.049192,0.049192,0.7657,0.5124,1.0,9.0,SH-15
12174.5,11496.2471,42.7813,9.6319,,,0.0,0.633866,0.3171,0.0,0.0,,0.011486,0.037564,0.04905,0.04905,0.7658,0.5073,1.0,9.0,SH-15
12175.0,11496.7109,41.524,9.8977,,,0.0,0.647247,0.3003,0.0,0.0,,0.012946,0.039487,0.052433,0.052433,0.7531,0.6383,1.0,9.0,SH-15
12175.5,11497.1748,42.2298,10.2687,,,0.0,0.639753,0.3097,0.0,0.0,,0.013096,0.03742,0.050516,0.050516,0.7408,0.5615,1.0,9.0,SH-15
12176.0,11497.6386,40.2773,10.3321,,,0.0,0.660373,0.2837,0.0,0.0,,0.014873,0.041057,0.05593,0.05593,0.7341,0.7972,1.0,9.0,SH-15
12176.5,11498.1025,38.6283,10.6127,,,0.0,0.677511,0.2617,0.0,0.0,,0.017058,0.043721,0.060779,0.060779,0.7193,0.1026,1.0,9.0,SH-15
